organismCode,antibioticCode,sari
A_ASCHAALII,ATEI,0.0
SORA,ANEO,1.0
SSAN,ACLI,1.0
A_ASCHAALII,ATRI,1.0
A_CGUILLIER,AAMPH,0.0
A_BSNAG,ATET,1.0
A_BSNAG,APEN,0.0
A_BSNAG,AMLS,1.0
A_BSNAG,AERY,0.0
A_BSNAG,ACLI,0.0
SMIL,AMTZ,0.0
SMIL,AOFL,0.0
A_BORDETEL,ATRI,1.0
A_BORDETEL,ATEM,1.0
A_BORDETEL,ATAZ,0.0
A_BORDETEL,AGEN,1.0
A_BORDETEL,AERT,0.0
A_BORDETEL,ACXT,1.0
A_BORDETEL,ACXM,1.0
A_BORDETEL,ACTX,1.0
A_BORDETEL,ACIP,1.0
A_BORDETEL,ACAZ,0.0
A_BORDETEL,AAUG,0.0
SORA,ABAC,0.0
SORA,ACHL,0.0
A_BORDETEL,AAMO,0.0
SORA,AGEN,0.0
A_AHAEMOLYT,ATEI,0.0
SSAN,AERY,1.0
SCON,ALIN,0.0
ALWO,ATEI,
AHS,ARIF,0.0
AHS,AOXA,0.0
AHS,AOPT,1.0
AHS,ACIP,1.0
VEILL,AMTZ,0.0
VIRST,ALEV,0.0
VIRST,AMOX,0.0
AEROC,AMLS,1.0
ACINE,A_SULBACTA,1.0
ACINE,AMTZ,0.0
ACHRO,A_TIMENTIN,0.0
ACHRO,A_CEFPODOX,1.0
ACAV,AESBL,1.0
ACAV,ACOL,0.0
ACAV,AAZT,0.0
ABAU,A_SULBACTA,1.0
ABAU,A_MINOCYCL,1.0
ABAU,ATET,0.0
ABAU,APEN,0.0
ABAU,ANEO,0.0
ABAU,AMTZ,0.0
ABAU,AERY,1.0
ABAU,ACLI,0.0
ALWO,ABAC,0.0
STAPH,ATAZ,0.0
SSAN,APEN,0.0
AVIR,ACLI,0.0
SSAN,ATEI,0.0
SSAN,ATET,1.0
SSAN,AVAN,0.0
A_AHAEMOLYT,ARIF,0.0
A_AHAEMOLYT,AMUP,1.0
A_AHAEMOLYT,AMET,0.0
A_AHAEMOLYT,AFUS,1.0
A_AHAEMOLYT,ACOL,0.0
A_AHAEMOLYT,AAZT,0.0
SSON,AAMO,1.0
SSON,ACHL,0.0
SSON,ACIP,0.0
SSON,ACONE,1.0
SSON,ANAL,0.0
STAPH,AAMI,0.0
STAPH,ACAZ,0.0
STAPH,ACHL,0.0
STAPH,AMER,0.0
AVIR,APEN,0.0
STAPH,ANEO,0.0
STAPH,AOFL,0.0
AVIR,AMLS,1.0
AVIR,AERY,0.0
A_CGUILLIER,ACAS,1.0
A_CGUILLIER,AFLUC,0.0
A_CGUILLIER,AFLUZ,1.0
A_EDURANS,AGEN,0.0
A_EDURANS,AAMO,0.0
A_ECOLI,A_TIMENTIN,1.0
A_ECOLI,ATEM,0.0
A_ECOLI,AERT,0.0
A_MICROBAC,ALIN,0.0
A_EAMNIGENU,ATOB,0.0
A_EAMNIGENU,ATIG,0.0
SINT,AMLS,1.0
A_EAMNIGENU,ATEM,0.0
A_EAMNIGENU,ATAZ,0.0
A_EAMNIGENU,AMER,0.0
A_EAMNIGENU,AGEN,0.0
A_EAMNIGENU,AESBL,1.0
A_EAMNIGENU,AERT,0.0
SLIQ,AAMPC,1.0
A_EAMNIGENU,ACXT,0.0
A_EAMNIGENU,ACXM,0.0
A_EAMNIGENU,ACTX,0.0
A_EAMNIGENU,ACOL,0.0
A_EAMNIGENU,ACIP,0.0
A_EAMNIGENU,ACAZ,0.0
A_EAMNIGENU,AAZT,0.0
A_EAMNIGENU,AAUG,0.0
SHAEM,ACXT,1.0
A_EDURANS,ALIN,0.0
A_CGUILLIER,AITR,1.0
A_EDURANS,ATEI,0.0
A_ENTEROBA,A_TIMENTIN,0.0
A_ENTEROBA,ATEM,0.0
A_ENTEROBA,AERT,0.0
SEPI,ATEI,0.0
SEQU,AMLS,0.0
SEQU,ATEI,0.0
A_ELUDWIGII,AAMPC,0.0
A_EIKENELL,ATRI,0.0
A_EIKENELL,ATEM,0.0
A_EIKENELL,ATAZ,0.0
A_EIKENELL,AMER,0.0
A_EIKENELL,AGEN,0.0
A_EIKENELL,ACXT,0.0
A_EIKENELL,ACXM,0.0
A_EIKENELL,ACTX,0.0
A_EIKENELL,ACIP,0.0
A_EIKENELL,ACAZ,0.0
A_EIKENELL,AAUG,0.0
A_EIKENELL,AAMO,0.0
A_EHERMANII,AESBL,1.0
A_EHERMANII,AAMPC,1.0
A_EDURANS,AVAN,0.0
A_EDURANS,ATET,0.0
A_EAMNIGENU,AAMPC,1.0
A_EAMNIGENU,AAMO,0.0
A_EAMNIGENU,AAMI,0.0
A_CSTREPTOC,AVAN,0.0
A_CHRYSEOM,ACTX,1.0
A_CHRYSEOM,ACOT,0.0
A_CHRYSEOM,ACOL,1.0
A_CHRYSEOM,ACIP,1.0
A_CHRYSEOM,ACAZ,1.0
A_CHRYSEOM,AAZT,1.0
A_CHRYSEOM,AAUG,1.0
A_CHRYSEOM,AAMO,1.0
A_CHRYSEOM,AAMI,1.0
A_CHRYSEOB,ATRI,1.0
A_CHRYSEOB,ATIG,1.0
A_CHRYSEOB,ATEM,1.0
A_CHRYSEOB,AIMP,1.0
SMAR,ACPO,1.0
A_CHRYSEOB,AERT,1.0
A_CHRYSEOB,ACXT,1.0
A_CHRYSEOB,ACXM,1.0
A_CHRYSEOB,ACTX,1.0
A_CHRYSEOB,AAUG,0.0
A_CHRYSEOB,AAMO,1.0
A_CGUILLIER,AVOR,0.0
A_CGUILLIER,APCZ,
A_CGUILLIER,AMF,
A_CHRYSEOM,ACXM,1.0
A_CHRYSEOM,ACXT,1.0
A_CHRYSEOM,AERT,1.0
A_CPSEUDODI,AGEN,0.0
A_CSTREPTOC,ATEI,0.0
A_CSTREPTOC,ACLI,0.0
A_CSEPTICUM,AMTZ,0.0
A_CPSEUDODI,ATRI,1.0
A_CPSEUDODI,ATET,0.0
A_CPSEUDODI,ARIF,0.0
A_CPSEUDODI,APEN,0.0
SLUG,ACXT,1.0
A_CPSEUDODI,AMUP,1.0
A_CPSEUDODI,AMET,0.0
A_CPSEUDODI,AFUS,0.0
A_CHRYSEOM,AGEN,1.0
A_CPSEUDODI,AERY,1.0
A_CPSEUDODI,ACLI,1.0
A_CPSEUDODI,ACIP,0.0
SLUG,ATEI,0.0
A_CHRYSEOM,ATRI,1.0
A_CHRYSEOM,ATOB,1.0
A_CHRYSEOM,ATIG,1.0
A_CHRYSEOM,ATEM,1.0
A_CHRYSEOM,ATAZ,0.0
A_CHRYSEOM,AMER,1.0
A_EAMNIGENU,ATRI,0.0
A_NGNI,AERY,0.0
A_MICROBAC,APEN,1.0
MORAX,ACHL,0.0
DIPHT,ATAZ,1.0
DIPHT,AMER,0.0
DIPHT,AERT,0.0
DIPHT,ACXT,0.0
DIPHT,ACXM,1.0
DIPHT,ACTX,0.0
DIPHT,ACOL,0.0
DIPHT,ACHL,0.0
DIPHT,ACAZ,0.0
DIPHT,AAZT,0.0
DIPHT,AAUG,1.0
MORAX,AAZT,0.0
DIPHT,AAMO,1.0
DIPHT,AAMI,0.0
DIPHT,ATIG,0.0
CPER,AVAN,0.0
MORAX,ACOL,0.0
CPER,ATET,0.0
CPER,ACXT,0.0
MORAX,AERY,1.0
CPER,ACLI,0.0
MORAX,ALIN,1.0
CORYN,ATOB,0.0
CORYN,ATEM,0.0
CORYN,ATAZ,1.0
MORAX,ATEI,1.0
CORYN,AMTZ,0.0
CORYN,AMER,0.0
DIPHT,ATEM,0.0
DIPHT,ATOB,0.0
ECOR,ACXM,0.0
ECOL,AMLS,1.0
ECOR,ACOL,0.0
ECOR,ACIP,0.0
ECOR,ACHL,0.0
ECOR,ACAZ,0.0
ECOR,AAZT,1.0
ECOR,AAUG,0.0
ECOR,AAMO,0.0
ECOR,AAMI,0.0
ECOL,ATET,1.0
ECOL,ARIF,0.0
ECOL,APEN,1.0
ECOL,AOFL,1.0
ECOL,AMUP,0.0
ECOL,AMET,0.0
ECASS,AAMO,0.0
ECOL,AMEC,0.0
ECOL,AFUS,0.0
ECOL,AERY,1.0
ECOL,ACLI,0.0
ECLO,ANEO,0.0
ECLO,AIMP,1.0
ECLO,ACPO,1.0
ECLO,ACHL,1.0
ECASS,AVAN,0.0
ECASS,ATET,0.0
ECASS,ATEI,0.0
ECASS,ALIN,0.0
ECASS,AGEN,0.0
CORYN,AERT,0.0
CORYN,ACXT,0.0
CORYN,ACXM,1.0
CKOS,ARIF,0.0
NFLA,ATRI,1.0
NGON,AAMO,0.0
CKRU,AVOR,0.0
CKRU,APCZ,
CKRU,AMF,
CKRU,AITR,1.0
CKRU,AFLUZ,1.0
NGON,AERY,1.0
CKRU,AFLUC,1.0
CKRU,ACAS,0.0
CKRU,AAND,
CKRU,AAMPH,0.0
NHS,AMLS,1.0
CKOS,AOFL,0.0
MORAX,AVAN,1.0
CKOS,AMUP,0.0
CKOS,ACHL,0.0
CJEI,ALIN,0.0
CITRO,AVAN,0.0
CITRO,ATEI,0.0
NLF,ACOT,0.0
CITRO,ARIF,0.0
CITRO,APEN,1.0
CITRO,AOFL,0.0
CITRO,AMUP,0.0
CITRO,AMET,0.0
CITRO,ALIN,0.0
NLF,AFUS,1.0
NFLA,ATEM,0.0
NFLA,ATAZ,0.0
NFLA,AGEN,0.0
NFLA,AERT,0.0
NEISS,AAMI,0.0
CORYN,ACTX,0.0
CORYN,ACOL,0.0
CORYN,ACAZ,0.0
NEISS,AAZT,0.0
CORYN,AAZT,0.0
CORYN,AAUG,1.0
CORYN,AAMI,0.0
NEISS,ACOL,0.0
CNS,ASYN,0.0
CNS,ANEO,0.0
CNS,AMTZ,0.0
NEISS,AMER,0.0
CNS,AIMP,0.0
CNS,ABAC,0.0
NEISS,ATIG,0.0
NEISS,ATOB,0.0
NFLA,AAMO,0.0
NFLA,AAUG,0.0
NFLA,AAZI,0.0
NFLA,ACAZ,0.0
NFLA,ACIP,0.0
NFLA,ACIX,0.0
NFLA,ACLA,1.0
NFLA,ACONE,0.0
NFLA,ACTX,0.0
NFLA,ACXM,0.0
ECOR,ACTX,0.0
ECOR,ACXT,0.0
A_MICROBAC,ARIF,0.0
HALV,A_CEFPODOX,1.0
HPYL,ACIP,0.0
HPYL,AAUG,0.0
HPYL,AAMO,0.0
HINF,ALEV,0.0
HINF,ACOL,0.0
HINF,ABAC,0.0
HHAE,ATET,0.0
HHAE,ANAL,0.0
HHAE,AERY,1.0
HHAE,ACXM,0.0
HHAE,AAUG,0.0
HHAE,AAMO,0.0
HALV,A_TIMENTIN,1.0
HALV,AIMP,0.0
HPYL,ANAL,0.0
HALV,ACOT,0.0
HAEMO,AGEN,0.0
LFC,A_CEFPODOX,0.0
MCAT,AAMI,0.0
HAEMO,ACHL,0.0
MCAT,ACAZ,0.0
MCAT,ACHL,0.0
GTTN,AVOR,0.0
GTTN,APCZ,
GTTN,AMF,
GTTN,AITR,0.0
MCAT,ACXT,0.0
MCAT,AERT,0.0
HPYL,ALEV,0.0
KLEBS,ABAC,1.0
ECOR,AERT,0.0
KLUYV,ATIG,0.0
KOXY,APEN,1.0
KOXY,AMUP,0.0
KPNE,ACOT,0.0
KPNE,ACPO,1.0
KOXY,AMET,0.0
KOXY,AIMP,0.0
KOXY,AFUS,1.0
KOXY,AERY,0.0
KOXY,ACPO,1.0
KOXY,ACLI,0.0
KPNE,AMEC,1.0
KPNE,AOFL,0.0
KLUYV,ATRI,1.0
KPNE,ATET,1.0
KLEBS,ACLI,0.0
KLUYV,ATEM,0.0
KLUYV,AESBL,1.0
KLUYV,AERT,0.0
KLUYV,AAZT,0.0
KLUYV,AAMPC,0.0
KLEBS,ATET,0.0
KLEBS,ARIF,0.0
KLEBS,APEN,1.0
KLEBS,ANEO,0.0
KLEBS,AMUP,0.0
KLEBS,AMET,0.0
KLEBS,AFUS,1.0
KLEBS,AERY,0.0
MCAT,AGEN,0.0
MCAT,ALEV,0.0
MCAT,AMER,0.0
MLFC,ACIP,0.0
EFAS,ACONE,0.0
EFAM,ARIF,1.0
EFAM,APEN,1.0
EFAM,AMUP,0.0
EFAM,AMET,1.0
EFAM,AFUS,1.0
EFAM,AERY,1.0
EFAM,ACLI,1.0
ECOR,ATRI,1.0
ECOR,ATOB,1.0
MLFC,AAMO,1.0
MLFC,AAUG,1.0
MLFC,ACAZ,0.0
ECOR,ATIG,0.0
GTTN,AFLUZ,0.0
MLFC,ACTX,0.0
MLFC,ACXM,0.0
MLFC,ACXT,1.0
MLFC,AERT,0.0
ECOR,ATEM,0.0
MLFC,AGEN,0.0
ECOR,ATAZ,0.0
ECOR,AOFL,0.0
MLFC,ATAZ,0.0
ECOR,AMER,0.0
MLFC,ATEM,0.0
ECOR,AGEN,0.0
MLFC,ATRI,0.0
EFAS,AESBL,1.0
EFAS,ANIT,0.0
ENTB,ABAC,1.0
ENTB,ACHL,1.0
MCAT,AOFL,1.0
MCAT,ATAZ,0.0
MCAT,ATEM,0.0
GTTN,AFLUC,0.0
MCAT,ATIG,0.0
MCAT,ATOB,0.0
MCAT,ATRI,0.0
GTTN,ACAS,0.0
GTTN,AAND,
GTTN,AAMPH,0.0
GEM,AVAN,0.0
GEM,ATET,0.0
GEM,ATEI,0.0
GEM,APEN,0.0
GEM,AERY,1.0
GEM,ACLI,0.0
FNEC,AMTZ,0.0
ENTC,AOFL,1.0
ENTC,ANEO,1.0
ENTC,AMTZ,0.0
ENTC,AAMPC,0.0
MCOL,AIMP,0.0
ENTB,ATET,0.0
ENTB,AOFL,0.0
ENTB,ANEO,0.0
ENTB,AMEC,0.0
ENTB,ACONE,0.0
CITRO,AFUS,0.0
NLF,AIMP,0.0
CITRO,AERY,0.0
PPUT,ATRI,0.0
A_OANTHROPI,A_CEFPODOX,0.0
PPUT,AAUG,0.0
A_OANTHROPI,ACXT,0.0
A_OANTHROPI,ACXM,0.0
A_OANTHROPI,ACTX,0.0
PPUT,ACTX,0.0
PPUT,ACXT,0.0
PPUT,AERT,0.0
A_OANTHROPI,AAUG,0.0
A_OANTHROPI,AAMO,0.0
A_NYI,AOFL,0.0
A_NYI,ANEO,0.0
A_NYI,AMOX,0.0
A_NYI,ACHL,0.0
A_PASTEURE,ADAP,1.0
PRET,AAMPC,1.0
A_NSF,AMLS,1.0
PRET,AESBL,1.0
A_NSF,ACOT,0.0
A_NNGOCI,ATRI,0.0
A_NNGOCI,ARIF,0.0
PROPI,ALIN,0.0
A_NNGOCI,AMUP,0.0
PROPI,AMTZ,1.0
A_NNGOCI,AMTZ,0.0
A_NNGOCI,AMET,0.0
A_NNGOCI,AGEN,0.0
A_NNGOCI,AFUS,0.0
PORI,ANEO,0.0
A_PASTEURE,AERY,0.0
NLF,AMET,0.0
PMUL,AESBL,1.0
PMUL,AAMPC,1.0
A_RHODOCOC,AFUS,1.0
A_RHODOCOC,AERY,1.0
A_RHODOCOC,ACLI,1.0
A_RHODOCOC,ACIP,0.0
PMUL,ACLA,1.0
PMUL,ACOT,0.0
PMUL,ACPO,0.0
A_RAOULTEL,ATRI,1.0
A_RAOULTEL,ATIG,0.0
PMUL,ADAP,1.0
A_RAOULTEL,ATEM,0.0
PMUL,AERY,0.0
A_RAOULTEL,AESBL,1.0
A_PASTEURE,ATEI,1.0
A_RAOULTEL,AERT,0.0
A_RAOULTEL,AAZT,0.0
PMUL,ATEI,1.0
A_RAOULTEL,AAMPC,0.0
A_PROVIDEN,AESBL,1.0
A_PROVIDEN,AAMPC,0.0
PMUL,AVAN,1.0
A_PREVOTEL,ATET,0.0
A_PREVOTEL,APEN,1.0
A_PREVOTEL,ACLI,0.0
A_PEPTOSTR,AMTZ,0.0
PORI,ACHL,1.0
A_PASTEURE,AVAN,1.0
A_NNGOCI,ACIP,0.0
A_NMUCOSA,ATET,0.0
A_NMUCOSA,ANAL,0.0
A_MNI,ACIP,0.0
PSEUD,ACHL,1.0
A_MNI,ATET,0.0
A_MNI,ARIF,0.0
A_MNI,APEN,1.0
PSEUD,ACONE,0.0
A_MNI,AMUP,0.0
A_MNI,AMLS,1.0
A_MNI,AMET,0.0
A_MNI,AGEN,0.0
A_MNI,AFUS,0.0
A_MNI,AERY,0.0
A_MNI,ACLI,0.0
PSEUD,AFUS,0.0
A_MIXED GR,ATET,0.0
A_NMUCOSA,AERY,0.0
A_MIXED GR,APEN,0.0
PSEUD,AMET,0.0
PSEUD,AMUP,0.0
PSEUD,ANEO,0.0
PSEUD,AOFL,0.0
A_MIXED GR,AERY,0.0
PSEUD,ARIF,0.0
A_MIXED GR,ACLI,0.0
A_MICROBAC,AVAN,1.0
A_MICROBAC,ATET,0.0
A_MICROBAC,ATEM,1.0
A_MICROBAC,ATEI,1.0
A_MICROBAC,ATAZ,0.0
A_MNI,ATRI,0.0
A_MSFAC,AAZT,0.0
A_MSFAC,ACOL,0.0
A_MSFAC,AIMP,1.0
A_NMUCOSA,ACXM,1.0
A_NMUCOSA,AAUG,0.0
A_NMUCOSA,AAMO,0.0
A_NGNI,ATET,0.0
A_NGNI,ARIF,0.0
A_NGNI,APEN,1.0
A_NGNI,AMUP,0.0
A_NGNI,AMET,1.0
A_NGNI,AFUS,0.0
KOXY,ARIF,0.0
A_NGNI,ACLI,0.0
A_NGAEC,ATRI,0.0
A_NGAEC,ATET,0.0
A_NGAEC,ARIF,0.0
A_NGAEC,APEN,1.0
A_NGAEC,AMUP,0.0
A_NGAEC,AMLS,1.0
A_NGAEC,AMET,0.0
A_NGAEC,AGEN,0.0
A_NGAEC,AFUS,0.0
A_NGAEC,AERY,0.0
A_NGAEC,ACLI,0.0
PROTE,AVAN,0.0
A_NGAEC,ACIP,0.0
A_NFLORA,AVAN,0.0
A_NFLORA,ATEI,0.0
A_MSFAC,ATOB,0.0
A_RHODOCOC,AGEN,1.0
A_RHODOCOC,ALIN,1.0
PMIR,A_CEFPODOX,0.0
CIND,AAUG,1.0
PACN,APEN,0.0
PACN,ARIF,0.0
PACN,ATET,0.0
PACN,ATRI,1.0
PAENI,AAMI,0.0
CIND,ACXM,1.0
CIND,ACTX,1.0
CIND,ACOL,1.0
CIND,ACLI,1.0
CIND,ACIP,1.0
PAENI,AIMP,0.0
CIND,ACAZ,1.0
CIND,AAZT,1.0
CIND,AAMO,1.0
BHSC,ACOL,1.0
CIND,AAMI,1.0
PAENI,AVAN,0.0
BHSCG,ASYN,0.0
BHSCG,ANEO,0.0
PAER,ABAC,1.0
BHSCG,ACOL,1.0
BHSCG,ACELX,0.0
BHSCG,ABAC,0.0
BHSCG,AAMO,0.0
PAER,ACONE,0.0
PAER,ACOT,1.0
BHSC,AOFL,0.0
BHSC,ANEO,0.0
PACN,AMUP,1.0
PACN,AMET,0.0
PACN,AGEN,0.0
PACN,AFUS,1.0
NLF,AMLS,1.0
NLF,AMUP,0.0
CITRO,ACLI,0.0
NLF,ARIF,0.0
CITRO,ACHL,0.0
CIND,ATRI,0.0
CIND,ATOB,1.0
CIND,ATIG,1.0
CIND,ATET,1.0
CIND,ATEM,1.0
NMEN,AAMO,0.0
CIND,ATAZ,0.0
CIND,ARIF,1.0
CIND,APEN,1.0
CIND,AMUP,1.0
CIND,AMLS,1.0
CIND,AMET,1.0
NMEN,ACOT,1.0
CIND,AMER,1.0
CIND,AGEN,1.0
CIND,AFUS,1.0
CIND,AERY,1.0
CIND,AERT,1.0
CIND,ACXT,0.0
PACN,ACIP,
PACN,ACLI,0.0
PACN,AERY,0.0
BHSC,AGEN,0.0
BHSC,ACHL,0.0
A_RHODOCOC,AMET,1.0
A_SPHINGOM,ACAZ,1.0
PLUT,ACAZ,0.0
PLUT,ACIP,0.0
PLUT,AGEN,0.0
PLUT,AMER,0.0
PLUT,ATAZ,0.0
A_SPHINGOM,ATAZ,1.0
A_SPHINGOM,AMER,0.0
A_SPHINGOM,AIMP,0.0
A_SPHINGOM,AGEN,1.0
A_SPHINGOM,ACXT,1.0
A_SPHINGOM,ACTX,1.0
A_SPHINGOM,ACOL,1.0
A_SPHINGOM,ACIP,1.0
A_SPHINGOM,AAZT,1.0
PAER,AESBL,1.0
PMIR,ACPO,1.0
A_SPHINGOM,AAUG,0.0
A_SPHINGOM,AAMI,1.0
A_SFLORA,AMOX,0.0
A_SFLORA,ALEV,0.0
A_RTERRIGEN,A_TIMENTIN,1.0
PMIR,AIMP,0.0
PMIR,ANEO,0.0
A_RHODOCOC,AVAN,1.0
A_RHODOCOC,ATET,1.0
A_RHODOCOC,ARIF,1.0
A_RHODOCOC,APEN,1.0
A_RHODOCOC,AMUP,1.0
PLUT,AAMI,0.0
A_SPHINGOM,ATOB,1.0
PBIV,ACLI,1.0
PBIV,AAUG,0.0
BHSC,ABAC,0.0
BHSB,ATOB,0.0
BHSB,AOFL,0.0
BHSB,ANIT,0.0
BHSB,ANEO,1.0
BHSB,AMTZ,0.0
BHSB,AIMP,0.0
BHSB,ACOL,0.0
BHSB,ACELX,0.0
BHSB,AAZT,0.0
BHSA,ACOL,1.0
BHSA,ABAC,0.0
BHSA,AAUG,0.0
BHSA,AAMO,0.0
BFRA,ATAZ,0.0
BFRA,AMER,0.0
BCEP,AIMP,1.0
BACTE,AMER,0.0
BACTE,ACLI,1.0
BACIL,ATOB,0.0
BACIL,ATIG,0.0
BACIL,ACOL,0.0
BACIL,AAZT,1.0
BACIL,AAMI,0.0
A_TMUCOIDES,A_TERBINAF,
A_TMUCOIDES,A_KETOCONA,
A_SPHINGOM,ATRI,1.0
CORYN,ATIG,0.0
